time_s,pred1_yaw
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,0
2.43,0
2.435,0
2.44,0
2.445,0
2.45,0
2.455,0
2.46,0
2.465,0
2.47,0
2.475,0
2.48,0
2.485,0
2.49,0
2.495,0
2.5,0
2.505,0
2.51,0
2.515,0
2.52,0
2.525,0
2.53,0
2.535,0
2.54,0
2.545,0
2.55,0
2.555,0
2.56,0
2.565,0
2.57,0
2.575,0
2.58,0
2.585,0
2.59,0
2.595,0
2.6,0
2.605,0
2.61,0
2.615,0
2.62,0
2.625,0
2.63,0
2.635,0
2.64,0
2.645,0
2.65,0
2.655,0
2.66,0
2.665,0
2.67,0
2.675,0
2.68,0
2.685,0
2.69,0
2.695,0
2.7,0
2.705,0
2.71,0
2.715,0
2.72,0
2.725,0
2.73,0
2.735,0
2.74,0
2.745,0
2.75,0
2.755,0
2.76,0
2.765,0
2.77,0
2.775,0
2.78,0
2.785,0
2.79,0
2.795,0
2.8,0
2.805,0
2.81,0
2.815,0
2.82,0
2.825,0
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,0
3.245,0
3.25,0
3.255,0
3.26,0
3.265,0
3.27,0
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,0
3.305,0
3.31,0
3.315,0
3.32,0
3.325,0
3.33,0
3.335,0
3.34,0
3.345,0
3.35,0
3.355,0
3.36,0
3.365,0
3.37,0
3.375,0
3.38,0
3.385,0
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,0
3.425,0
3.43,0
3.435,0
3.44,0
3.445,0
3.45,0
3.455,0
3.46,0
3.465,0
3.47,0
3.475,0
3.48,0
3.485,0
3.49,0
3.495,0
3.5,0
3.505,0
3.51,0
3.515,0
3.52,0
3.525,0
3.53,0
3.535,0
3.54,0
3.545,0
3.55,0
3.555,0
3.56,0
3.565,0
3.57,0
3.575,0
3.58,0
3.585,0
3.59,0
3.595,0
3.6,0
3.605,0
3.61,0
3.615,0
3.62,0
3.625,0
3.63,0
3.635,0
3.64,0
3.645,0
3.65,0
3.655,0
3.66,0
3.665,0
3.67,0
3.675,0
3.68,0
3.685,0
3.69,0
3.695,0
3.7,0
3.705,0
3.71,0
3.715,0
3.72,0
3.725,0
3.73,0
3.735,0
3.74,0
3.745,0
3.75,0
3.755,0
3.76,0
3.765,0
3.77,0
3.775,0
3.78,0
3.785,0
3.79,0
3.795,0
3.8,0
3.805,0
3.81,0
3.815,0
3.82,0
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,355.034729
8.145,355.034729
8.15,355.100311
8.155,355.306915
8.16,355.386261
8.165,355.452362
8.17,355.518463
8.175,355.584564
8.18,355.360199
8.185,355.364166
8.19,355.36731
8.195,355.37207
8.2,354.880585
8.205,354.864624
8.21,354.848694
8.215,354.832733
8.22,354.304108
8.225,354.611633
8.23,354.371155
8.235,354.248016
8.24,354.565308
8.245,354.905945
8.25,354.958801
8.255,355.011658
8.26,354.556915
8.265,354.84903
8.27,354.894348
8.275,354.939667
8.28,354.968964
8.285,355.24823
8.29,355.284882
8.295,355.321564
8.3,354.893433
8.305,354.844666
8.31,354.837097
8.315,354.829529
8.32,354.82196
8.325,354.814392
8.33,354.530548
8.335,355.165619
8.34,354.927826
8.345,354.556335
8.35,354.49292
8.355,354.429535
8.36,354.366119
8.365,354.302734
8.37,354.925476
8.375,355.45697
8.38,355.225281
8.385,355.190399
8.39,354.78775
8.395,354.547821
8.4,354.511688
8.405,354.475555
8.41,354.615265
8.415,354.597473
8.42,354.594788
8.425,354.592102
8.43,354.856201
8.435,354.716614
8.44,354.694946
8.445,354.673309
8.45,354.524597
8.455,354.537476
8.46,354.539398
8.465,354.541351
8.47,354.215759
8.475,354.414703
8.48,354.44223
8.485,354.469757
8.49,353.661743
8.495,353.659668
8.5,353.659332
8.505,353.659027
8.51,354.355133
8.515,354.514404
8.52,354.536438
8.525,354.558472
8.53,354.68631
8.535,354.970795
8.54,355.017792
8.545,355.064758
8.55,354.897095
8.555,354.720581
8.56,354.696808
8.565,354.673004
8.57,354.840302
8.575,354.804565
8.58,354.798462
8.585,354.792358
8.59,354.821594
8.595,354.879608
8.6,354.891998
8.605,354.904358
8.61,355.167206
8.615,355.23938
8.62,355.25058
8.625,355.26178
8.63,355.11853
8.635,354.92038
8.64,354.891388
8.645,354.862396
8.65,354.994293
8.655,355.180725
8.66,355.206512
8.665,355.23233
8.67,355.20813
8.675,355.366333
8.68,355.390869
8.685,355.415436
8.69,355.231171
8.695,355.245361
8.7,355.268494
8.705,355.271606
8.71,355.474792
8.715,355.502441
8.72,355.53009
8.725,355.557739
8.73,355.585388
8.735,355.613037
8.74,355.352234
8.745,355.204102
8.75,355.267578
8.755,355.538391
8.76,355.317169
8.765,355.284821
8.77,355.252441
8.775,355.220093
8.78,355.182251
8.785,355.242401
8.79,355.25174
8.795,355.261078
8.8,355.219299
8.805,355.428467
8.81,355.460907
8.815,355.493378
8.82,355.442322
8.825,355.472961
8.83,355.477448
8.835,355.481934
8.84,355.490692
8.845,355.349701
8.85,355.328461
8.855,355.307251
8.86,355.069305
8.865,355.27594
8.87,355.308014
8.875,355.340057
8.88,355.372223
8.885,355.409149
8.89,355.414398
8.895,355.419647
8.9,355.428253
8.905,355.103607
8.91,355.053223
8.915,355.002869
8.92,354.598236
8.925,355.132019
8.93,355.212402
8.935,355.292786
8.94,354.993378
8.945,355.112793
8.95,355.130249
8.955,355.147736
8.96,355.311646
8.965,355.204803
8.97,355.189606
8.975,355.174408
8.98,354.870483
8.985,354.893921
8.99,354.897247
8.995,354.900574
9,355.308014
9.005,355.227783
9.01,361.937408
9.015,362.918945
9.02,354.95578
9.025,354.934052
9.03,354.912323
9.035,354.890594
9.04,354.756226
9.045,354.873016
9.05,354.890106
9.055,354.907196
9.06,355.099274
9.065,355.184021
9.07,354.466614
9.075,354.358582
9.08,354.863708
9.085,354.722595
9.09,354.701355
9.095,354.680084
9.1,355.276276
9.105,354.963501
9.11,354.916412
9.115,354.869293
9.12,354.822205
9.125,354.904175
9.13,361.984344
9.135,363.020081
9.14,364.055817
9.145,365.091522
9.15,354.841064
9.155,355.193268
9.16,355.238342
9.165,355.283447
9.17,354.761688
9.175,355.264343
9.18,355.33786
9.185,355.411407
9.19,354.94043
9.195,361.845947
9.2,362.917358
9.205,363.988739
9.21,354.820374
9.215,355.191772
9.22,355.247711
9.225,355.303619
9.23,355.349701
9.235,354.693024
9.24,354.596954
9.245,354.500885
9.25,355.030121
9.255,354.821777
9.26,354.79129
9.265,354.760834
9.27,355.187714
9.275,355.17569
9.28,355.17392
9.285,355.17218
9.29,355.356354
9.295,355.159821
9.3,355.129333
9.305,355.098846
9.31,354.897736
9.315,354.720642
9.32,354.693176
9.325,354.66568
9.33,355.216644
9.335,355.244781
9.34,355.248901
9.345,355.253021
9.35,355.332703
9.355,355.249634
9.36,355.237488
9.365,355.225342
9.37,355.332092
9.375,355.152771
9.38,355.123169
9.385,355.093536
9.39,355.261017
9.395,355.302216
9.4,355.308075
9.405,355.313934
9.41,355.206879
9.415,355.301056
9.42,355.289032
9.425,355.287323
9.43,355.34491
9.435,355.251617
9.44,355.237152
9.445,355.222656
9.45,355.317108
9.455,355.17157
9.46,355.148285
9.465,355.125
9.47,355.063782
9.475,354.988159
9.48,354.976776
9.485,354.965393
9.49,355.067383
9.495,355.198242
9.5,355.218536
9.505,355.238861
9.51,355.277679
9.515,355.246948
9.52,355.242462
9.525,355.237946
9.53,355.233459
9.535,355.228973
9.54,355.353851
9.545,355.219238
9.55,355.328613
9.555,355.399017
9.56,355.411041
9.565,355.423065
9.57,355.435059
9.575,355.447083
9.58,355.290039
9.585,355.059479
9.59,355.022583
9.595,354.985687
9.6,355.216034
9.605,355.285461
9.61,355.296234
9.615,355.307007
9.62,355.289917
9.625,355.375854
9.63,355.388794
9.635,355.401733
9.64,355.253479
9.645,355.099823
9.65,355.077972
9.655,355.056122
9.66,355.056427
9.665,355.144226
9.67,355.157074
9.675,355.169922
9.68,355.209961
9.685,355.134644
9.69,355.122955
9.695,355.111267
9.7,355.264709
9.705,355.105408
9.71,355.080688
9.715,355.055969
9.72,355.297302
9.725,355.182495
9.73,355.165192
9.735,355.147919
9.74,355.256866
9.745,355.326233
9.75,355.33667
9.755,355.347107
9.76,355.209442
9.765,355.136047
9.77,355.12561
9.775,355.115173
9.78,355.130157
9.785,355.270447
9.79,355.290955
9.795,355.311493
9.8,355.329071
9.805,355.405518
9.81,355.344635
9.815,355.335175
9.82,355.193726
9.825,355.324677
9.83,355.344391
9.835,355.364105
9.84,355.264648
9.845,355.244019
9.85,355.240997
9.855,355.237976
9.86,355.257965
9.865,355.290314
9.87,355.295197
9.875,355.300049
9.88,355.192566
9.885,355.113129
9.89,355.101501
9.895,355.089874
9.9,355.205231
9.905,355.138092
9.91,355.12735
9.915,355.116608
9.92,355.187927
9.925,355.055481
9.93,355.036652
9.935,355.017822
9.94,355.094086
9.945,355.115173
9.95,355.118347
9.955,355.121521
9.96,355.124695
9.965,355.127869
9.97,355.048218
9.975,355.10257
9.98,355.110748
9.985,355.118927
9.99,355.05365
9.995,355.142273
10,355.209747
10.005,355.221649
10.01,355.334747
10.015,355.383575
10.02,355.389832
10.025,355.396088
10.03,355.172333
10.035,355.145325
10.04,355.118317
10.045,355.091278
10.05,355.06427
10.055,355.037262
10.06,355.010254
10.065,354.983246
10.07,354.956207
10.075,354.929199
10.08,354.902191
10.085,354.875183
10.09,354.848175
10.095,354.821167
10.1,354.794128
10.105,354.76712
10.11,354.740112
10.115,354.713104
10.12,354.686096
10.125,354.659058
10.13,354.63205
10.135,354.605042
10.14,354.578033
10.145,354.551025
10.15,354.523987
10.155,354.496979
10.16,354.469971
10.165,354.442963
10.17,354.415955
10.175,354.388916
10.18,354.361908
10.185,354.3349
10.19,354.307892
10.195,354.280884
10.2,354.253876
10.205,354.226837
10.21,354.199829
10.215,354.172821
10.22,354.145813
10.225,354.118805
10.23,354.091766
10.235,354.064758
10.24,354.03775
10.245,354.010742
10.25,353.983734
10.255,353.956696
10.26,353.929688
10.265,353.902679
10.27,353.875671
10.275,353.848663
10.28,353.821625
10.285,353.794617
10.29,353.767609
10.295,353.740601
10.3,353.713593
10.305,353.686554
10.31,353.659546
10.315,353.632538
10.32,353.60553
10.325,353.578522
10.33,353.551514
10.335,353.524475
10.34,353.497467
10.345,353.470459
10.35,353.443451
10.355,353.416443
10.36,353.389404
10.365,353.362396
10.37,353.335388
10.375,353.30838
10.38,353.281372
10.385,353.254333
10.39,353.227325
10.395,353.200317
10.4,353.173309
10.405,353.146301
10.41,353.119263
10.415,353.092255
10.42,353.065247
10.425,353.038239
10.43,353.01123
10.435,352.984222
10.44,352.957184
10.445,352.930176
10.45,352.903168
10.455,352.87616
10.46,352.849152
10.465,352.822113
10.47,352.795105
10.475,352.768097
10.48,352.741089
10.485,352.714081
